Cleaning_Method,Surface_Roughness_nm,Defect_Density_per_cm2,Etch_Rate_nm_per_min,Interface_Trap_Density_cm2_eV,Fixed_Oxide_Charge_C_per_cm2,Minority_Carrier_Lifetime_us,PN_Junction_Leakage_A_per_cm2,Gate_Oxide_Breakdown_MV_per_cm,Pit_Density_per_cm2,Damage_Prob,Pass_Fail
SC-1,0.8465228062942767,552077.2742180158,7.923081533374605,499255646413.5348,4.021316892966297e-06,27.912132379607158,6.8719870064663275e-09,9.455477984623045,541.3386642475401,0.5173547103835224,Fail
Piranha,0.973167681134908,834065.7573697836,10.245364711635602,751832419226.9481,6.757020199026707e-06,6.539142175468081,1.3658750295887496e-08,7.680291601882458,896.4294029116585,0.7615678678639967,Fail
UV/Ozone,0.23053099121328324,92458.01224627596,0.3424745160774205,123395231313.54565,2.0775976333465483e-06,58.70086105431025,-3.6622352470636974e-10,11.771170310069174,24.084504416754317,0.15861705758271272,Pass
RCA-1,0.6907064225018643,172637.14737765735,3.9672677323100562,254531410386.41684,2.7011557951943974e-06,21.47528375717757,4.158234347145199e-09,9.768168591332342,114.55791479227692,0.26857463933437864,Pass
Piranha,1.289304023386377,807420.7885373665,13.650213898779814,701518455027.5613,5.1509480863836376e-06,16.898667330263702,1.984476829363838e-08,7.142996085655719,382.30290574606664,0.742792239901511,Fail
Piranha,0.9630808117175523,897363.3511348544,9.76127967181701,507716448819.90607,6.746502311669998e-06,12.061390089767901,2.393045420423071e-08,7.59037037268871,689.7257854105615,0.7082898324398144,Fail
RCA-1,0.6783239361636151,160478.06133130877,9.22146690144916,300155832364.639,4.094338516354558e-06,36.38952707127913,3.3068070071999798e-09,8.986492316822963,565.2548517562469,0.3731080786872045,Pass
Piranha,1.118591630505997,783739.204391506,9.792565349633321,444146988176.2554,5.258648340910832e-06,13.338952433057894,2.2751569962675314e-08,8.9719814429281,663.4262520162463,0.7093794817223226,Fail
HF Dip,0.5393004234303581,147304.66678344275,1.751931140566201,106539258332.53954,2.56500164029453e-06,37.57732844637657,1.0474644968784255e-09,11.421594606323868,236.5651714767933,0.2527119044392223,Pass
UV/Ozone,0.31402519912306603,154270.7047118043,0.4910778532273074,116271861058.8708,2.7628532868923518e-06,52.8077689491915,1.882387564572211e-09,11.150935403537721,48.68728348671004,0.13454647712673956,Pass
RCA-1,0.5333761655475695,186749.52997567653,9.344763288582833,467831017210.3717,3.5941078965070647e-06,25.647958643313945,3.516268098633781e-09,8.419985170426456,231.34181364796123,0.2834433124328942,Pass
RCA-1,0.7321785825729504,307564.0404105248,10.48780319179617,305748589451.02997,2.4679771144952273e-06,26.140166828962986,9.94620248528049e-09,9.92791965650857,253.72294113581242,0.3803366838044121,Pass
SC-1,0.8835172902418189,615507.5700286183,9.508565706469355,442728437655.39777,3.979401970119647e-06,32.044717564689066,1.3294593556288471e-08,9.402973550230442,346.8583243653635,0.5194487241966643,Fail
UV/Ozone,0.319286298216407,23651.55313928499,-0.1667228806908868,76809611949.6934,1.5193902446538825e-06,49.67994645187338,5.134642504769488e-10,12.008144870420647,-14.458596646910266,0.12180181114928461,Pass
UV/Ozone,0.27959783689874873,51256.82320550273,0.28452781993433607,120793199896.48755,2.778973490900962e-06,52.242087693377485,1.5413904317905789e-09,12.26606651513416,91.06276511817828,0.14461006039362762,Pass
SC-1,0.6973418720664363,554973.5947913739,7.734974691276218,615410846494.4698,5.5240086689857e-06,13.344129197227447,1.210921508903334e-08,10.14197123809832,510.92571875550266,0.5585030873595546,Fail
HF Dip,0.3520535227279898,247772.58372472378,2.8893775736868146,241585433538.90967,3.381587745924474e-06,38.49063971024738,1.9390030504600052e-09,11.893538630937504,112.16233701180765,0.1976702314645794,Pass
Piranha,0.9452679457557714,585856.7503862772,6.53969579451149,479299253223.50586,8.271495051047098e-06,20.04736833882231,1.579115717061915e-08,7.223628434675123,637.3967076715312,0.65212263867587,Fail
SC-1,0.844284120567641,730790.6169778783,7.479628649241114,538833636471.36053,6.591473856141246e-06,22.024408222826857,1.621702517030671e-08,8.405075644037561,555.6085841047948,0.5963440036014988,Fail
UV/Ozone,0.5519404655664962,70292.7783329961,0.04952495083152875,62315377993.69455,2.7400379336499274e-06,62.94740091857239,-6.539548303346593e-10,11.831988959917917,106.5328838297475,0.1544995446703755,Pass
HF Dip,0.5207796994703636,367885.0202233546,1.5383707203189672,151365961000.75372,2.3646282846759893e-06,34.531639000267454,1.171592648232554e-09,9.452256269434615,260.6151455638074,0.2351117364411501,Pass
HF Dip,0.524520320014394,269346.41950899083,2.149732485935912,263187703603.8034,3.4327386041363147e-06,46.538286561354774,7.214197886695931e-10,10.555544891927818,72.96443746926366,0.24596389035244157,Pass
SC-1,1.094728460272365,366839.2865608283,12.427911523152991,602159922521.6805,6.0096641224750435e-06,12.765784177931248,1.6321967809933595e-09,10.277408796971628,177.90293026864492,0.5168168733434488,Fail
RCA-1,0.841472714263203,221566.27964164485,8.327937935385439,293950324783.33185,3.999391022458713e-06,29.355158637972938,1.4473299174796814e-10,10.763225553863046,294.94087434313633,0.35204297304403115,Pass
Piranha,1.420063108558378,699797.3683543876,12.80783193294031,537082311504.312,4.467089056614268e-06,9.855380241455483,2.6954968024321332e-08,7.689050576938646,128.9661172965832,0.6669111266729316,Fail
UV/Ozone,0.3063157286208324,35551.13745448436,0.10610263474422499,154641449014.81558,1.6640302184270295e-06,40.820057062088004,1.8126850298374185e-09,12.215007531497653,-5.735828190501904,0.14469185102641707,Pass
RCA-1,0.6778749917434596,417969.4538876391,9.766129253002203,444720351471.41705,3.373702628192706e-06,42.61557520289418,7.278560062250743e-09,9.19499417900608,131.9069709963871,0.3295712194293569,Pass
SC-1,0.9970688430607431,674339.508724276,9.871416611692887,526950231767.49603,4.234601277717706e-06,18.972271600307057,1.6267370796711065e-08,8.56855958043828,278.9818632012013,0.5715689198110657,Fail
Piranha,1.480505378604111,803809.4631980744,7.748851865766208,604025671816.9669,3.6046050523541837e-06,10.652293671272147,1.3293019731618777e-08,7.81201354856976,623.0882048762744,0.7400886366893558,Fail
SC-1,1.1785503744447234,341614.5709840002,12.652834531925748,568795284427.4489,2.5991439566173663e-06,20.408923753661846,1.1529797951686665e-08,8.486248372752797,346.95190378369267,0.5121847414281461,Fail
SC-1,1.264863530894647,490086.96934733563,9.915284283103018,444100688934.9707,5.622068472235426e-06,17.362207123298106,8.079358257332774e-09,8.669394754488398,486.1299595740336,0.5914560941999804,Fail
HF Dip,0.41002732798500147,203538.96909011976,1.9709841184515247,235039634452.67807,3.4916567252077806e-06,47.29375443977709,1.5336863729613813e-09,11.849505150815629,85.96968264475001,0.19874853786235067,Pass
Piranha,1.0777760272643027,692102.6648502051,7.03276513161566,470445775743.7236,5.0139296876444635e-06,19.711068336357798,2.113895460093374e-08,9.355719079868186,608.3665539387968,0.6381261887055458,Fail
Piranha,1.4624530028359204,969904.8206083262,4.935988040798616,452281609112.33234,5.380779937094066e-06,10.801592346836653,2.139624840246347e-08,10.048734681582742,852.6521515814313,0.7870416217698584,Fail
HF Dip,0.5751325566523422,186661.95596963973,2.900721683270583,109548153231.33362,3.668608316254591e-06,40.00068281728419,6.251951875208746e-10,10.498439198828212,285.50668896774823,0.23903586099864757,Pass
Piranha,1.6631196271086248,782309.8982256467,17.40804092638422,607367998265.6644,6.238323213081707e-06,14.56145949113551,1.8239972997217376e-08,6.712327930761822,606.0707166203553,0.7537348649362958,Fail
HF Dip,0.518174639163429,194023.1691245666,1.2403259554217447,210417761163.43338,4.00235510232871e-06,28.95609932251947,1.945668720731517e-09,11.247372134539606,210.66619974609682,0.24101944519806986,Pass
SC-1,0.7102964439341501,364943.8468728848,8.183005881825661,522914331033.331,7.479160244132538e-06,15.142256412043764,1.1431982848896966e-08,7.649257808589486,632.2922440642443,0.5342831891101284,Fail
RCA-1,1.0056305236254524,323673.9124545765,6.502386262580887,309935139537.96924,3.2875618997686016e-06,32.74008434788888,6.528590662471099e-09,10.355329594655792,340.9402530053706,0.4101186593324477,Pass
HF Dip,0.2625702682489683,245251.03838317096,2.737839349509038,244845991485.6343,2.5241886078078574e-06,39.72482255772452,3.0959716832972747e-09,11.377752196974315,137.6146347574338,0.16977278816229996,Pass
HF Dip,0.5391255481041642,175575.24694352018,1.7283678352445024,238741723444.88474,4.295461715018316e-06,48.0109529777051,2.488232747827036e-09,12.076099681809412,279.3840381611232,0.29817645782338614,Pass
HF Dip,0.631879101571231,284137.1101192904,2.2461710224269478,51013389597.8823,3.3186188728668973e-06,40.238829170636585,6.189769592072156e-10,11.899577954214362,262.2794895719228,0.24253042043053438,Pass
UV/Ozone,0.31380304990051994,103286.21577881118,1.0095424231629022,106785954137.1856,8.674093374118702e-07,28.82799724305203,-8.538576663696377e-10,12.299699625294892,25.1377135274374,0.17465289896629937,Pass
HF Dip,0.562595621039549,247459.99727512492,1.244716924175644,245166423146.52063,2.237900701295905e-06,31.020008244516163,5.159369467962522e-10,11.410055388019629,131.18110129183924,0.24933028914002722,Pass
HF Dip,0.3823061545145342,165567.36511548434,2.3266351145882314,244823356033.0254,3.7058648275971963e-06,28.287004370155458,1.3595652368328156e-09,11.805572640652331,234.30611029183905,0.21369955841983498,Pass
UV/Ozone,0.43225764345996837,45900.31265030673,-0.34362397194682476,128933280140.04735,2.4073196763414674e-06,47.4426243820574,-1.9317111214075697e-11,11.772820427961344,4.605498588330519,0.1360912003322977,Pass
Piranha,1.4741183399732822,804952.8857646587,14.090204352516952,583646300007.991,5.718180178663838e-06,18.62863914390671,1.9071807681744766e-08,7.218707813186486,740.7792866489269,0.7938315887175411,Fail
HF Dip,0.3625936788050379,121674.0096761788,1.8370406976109872,344349047676.28467,3.0919933415799364e-06,41.18113109376329,1.955684864403493e-10,10.540549499382058,188.20512013361085,0.24380255284357202,Pass
Piranha,1.0873506177505836,594384.8506030508,5.927245723680371,604664852690.3245,6.612787895195579e-06,11.030822880512705,2.5273246068400994e-08,7.009836890170303,337.3568643101245,0.635391922918476,Fail
SC-1,0.6990816745026085,464760.0129736129,6.59310560648168,420490783680.08624,6.1338575430345705e-06,14.077063747424617,1.3791354569679822e-08,7.779013549498291,325.81818375450473,0.4220972156774863,Pass
UV/Ozone,0.3302307985364785,125255.17613472,0.24680443566051397,173070983659.04742,2.1323776457586084e-06,39.87751335682143,-7.266109166137682e-10,12.112538318622903,108.22387336527595,0.18912678758607832,Pass
UV/Ozone,0.11642558460802876,253375.4160541678,0.009860065390632777,72869934183.80933,1.8609001592003196e-06,59.723134876039374,-5.838910971908072e-10,12.037578420001827,41.0934654974694,0.09834383654168659,Pass
RCA-1,0.7181967784654545,289795.0009967304,4.370547956534555,314351889574.6124,3.657041995450205e-06,34.26417446706864,3.4805248609125825e-09,9.221211100693907,135.50104758511796,0.2804073866031382,Pass
UV/Ozone,0.3952077062260462,166582.40626992696,0.4087060809083672,85172194354.02428,1.0057755400426235e-06,48.205501627183196,1.1582513882834927e-09,12.318810734140953,18.483407340080618,0.1621946423341218,Pass
Piranha,1.140556450523857,741781.2223274745,12.986998847795093,681492016502.0695,6.624396423541444e-06,5.2595872780952035,1.1490962439783088e-08,6.48732049200782,158.82811811064008,0.6328619969167077,Fail
Piranha,1.1308384812848955,603369.669275353,10.896862025260868,709859295798.3033,6.529140259735606e-06,13.25528283885804,2.1488590214246065e-08,10.170327702709208,482.37836987938203,0.7366993592956456,Fail
UV/Ozone,0.28725863542937563,72674.37117084074,-0.30175412432514365,98590384830.74727,1.6947484201967627e-06,57.06564075544842,3.759550557762565e-10,11.862769822404019,-49.81019754803579,0.1918883092823702,Pass
Piranha,1.1271227206086971,613699.4828989599,13.519234316015117,737768389861.756,5.233323766750792e-06,13.294795297328243,1.6695784317862987e-08,9.019210356062459,569.3288338440492,0.6475797477133051,Fail
RCA-1,1.058753353838359,209575.4746029988,8.836287255322457,327359690924.50433,3.765763737643474e-06,36.71547765939053,7.811920589382977e-09,9.947885669849862,224.47154266840712,0.3591673037192315,Pass
SC-1,1.1573198952336918,533223.3500261921,9.45531645814171,473643182738.33136,5.354992563729889e-06,19.612194218456423,1.722177595504489e-08,8.855725810384135,452.097191121129,0.6225813037995869,Fail
SC-1,0.6730553738020357,422239.18352591654,14.576375661489063,471517377431.92975,5.5798478898922525e-06,18.964650995531088,8.755067710037142e-09,8.840972413328338,521.1190761966651,0.5175831047226871,Pass
RCA-1,0.9603119506006899,235871.27293766872,7.757099471784571,339466969072.03314,2.860640094844201e-06,40.984359916493105,5.721027233441904e-09,11.141888693859956,236.26726083585424,0.39173308787194977,Pass
SC-1,1.1327286631720694,474115.7395600236,12.63330759240482,309974859897.1212,6.850939822282477e-06,17.872818265948208,1.2873260397726645e-08,8.933176484089717,478.31979273005857,0.5251039883388495,Fail
UV/Ozone,0.23323391011398725,128998.45034268574,-0.13885003459683426,100569689695.51372,2.2978122515772186e-06,65.97520732710542,2.130283185946258e-10,11.897643156499193,17.119424043946537,0.17631457213228574,Pass
HF Dip,0.5521782441229742,105894.14567189151,1.8200187075653875,211050488914.7329,1.1971467136397166e-06,38.32150646350061,7.816002837391612e-10,11.074137947894934,122.4520497020487,0.1958908433776756,Pass
SC-1,0.9908134757262766,620088.2362164845,15.372777910946027,556036957689.8656,6.429785892806509e-06,15.713844309125019,2.0532768232308968e-08,8.832824684189644,369.792706527129,0.6700619858110519,Fail
HF Dip,0.5977649988568137,159119.88481097788,2.9703532186994344,194947382408.48108,3.5712519839727945e-06,29.551194363712238,1.3358209328094766e-11,11.017563108650684,262.3905154491836,0.2627341128302255,Pass
UV/Ozone,0.4050292609669562,117919.30134365163,0.6848234263974216,116197079367.16895,3.110222146094096e-06,52.752729577865985,2.0317897361312536e-10,12.019720108010652,11.684556647668861,0.18216055716641325,Pass
RCA-1,0.5699132450648126,199431.58555195256,6.7031061220819605,281501355609.64264,2.9434046807589124e-06,28.82223514042333,4.782083581651749e-09,9.725176601528965,642.6245699017682,0.37896614926820915,Pass
HF Dip,0.6071043094983363,328674.38013758685,2.2718216801504805,289027690561.67487,3.1589664611423527e-06,52.771412052860995,1.2480105503390465e-09,9.908372887200233,138.08220280485716,0.24098424040604197,Pass
UV/Ozone,0.3780606397802165,142650.5158053405,0.2337244218031913,172967371749.70737,1.3896092429550437e-06,45.70123259372487,8.583850704525376e-10,12.116767043641465,-0.7933446570500742,0.11945565311784682,Pass
HF Dip,0.22588002995336184,358498.28501139785,1.680855118273108,239239687915.6885,2.8519182536345376e-06,25.791631357370534,4.034353359233935e-10,10.517860974452047,88.05911854237368,0.20925451665690792,Pass
RCA-1,0.45864074258136006,370238.0909908983,6.201050320922354,186306444416.00827,3.5350610831853454e-06,28.74419169608109,4.717987302726199e-09,9.316853644251612,11.703800414931012,0.24053380464462726,Pass
RCA-1,0.9263087885117386,381897.7363694399,7.682414840454624,346048121646.26074,3.5943187937703912e-06,38.6706245461131,1.31179861112545e-09,8.778473130812172,212.00835522793002,0.36679313213071196,Pass
HF Dip,0.4878589717370475,172246.24015142207,2.5834032029970877,97763579613.54495,2.464700942037654e-06,44.49939097634599,1.0447316076203897e-09,11.057796768100344,150.30360708673877,0.19012531586559278,Pass
SC-1,1.1578893386741942,573404.6426051675,10.436326217147869,461502604017.46356,5.631454785804092e-06,24.33581844340019,5.307962653603024e-09,9.542184678405333,157.7156621073777,0.5298691986113323,Fail
HF Dip,0.5623289847611127,272153.5140238785,1.790362877072579,177392522470.08557,3.6457847984119587e-06,40.345601086276424,1.4372803401509138e-09,10.832731729011003,95.64786529888474,0.25042979293524575,Pass
RCA-1,0.7220788022567316,409044.32594050164,9.864252867370961,338977568066.0442,2.8571310191324587e-06,31.000963160812518,4.542832351115771e-09,10.102417287123593,379.16152246455545,0.3854825857650353,Pass
RCA-1,0.7998161174525876,253422.70927218607,7.334960501908004,307428753359.3795,3.007887559110547e-06,32.04928665289575,3.930948686509456e-09,10.556016645660003,281.06708705884256,0.3420737517141365,Pass
SC-1,0.8591818329574851,413214.2405563657,11.08495210410295,718151645124.639,2.8549894153166853e-06,23.325343857025892,4.122117471483805e-09,10.632612666988782,565.7781897261005,0.5222037127784906,Fail
RCA-1,0.6482477777803523,352937.3692222122,9.337791396408228,174399573840.20618,3.777232500817971e-06,28.45402578401353,4.4176060560998205e-09,10.331710909603062,309.619461930878,0.35977162865727363,Pass
